INSEE_COM;I_CD_POST_SIEGE;num_TC;CDCOM_TC;num_TCABS;CDCOM_TCABS 
68319;A68319;103006;A68224;103006;A68224
68320;A68320;103006;A68224;103006;A68224
68321;A68321;103006;A68224;103006;A68224
68322;A68322;103006;A68224;103006;A68224
68323;A68323;103006;A68224;103006;A68224
68324;A68324;103006;A68224;103006;A68224
68325;A68325;103006;A68224;103006;A68224
68326;A68326;103006;A68224;103006;A68224
68327;A68327;103006;A68224;103006;A68224
68328;A68328;103006;A68224;103006;A68224
68329;A68329;102998;A68066;102998;A68066
68330;A68330;103006;A68224;103006;A68224
68331;A68331;102998;A68066;102998;A68066
68332;A68332;103006;A68224;103006;A68224
68333;A68333;103006;A68224;103006;A68224
68334;A68334;103006;A68224;103006;A68224
68335;A68335;102998;A68066;102998;A68066
68336;A68336;103006;A68224;103006;A68224
68337;A68337;103006;A68224;103006;A68224
68338;A68338;102998;A68066;102998;A68066
68339;A68339;;;;
68340;A68340;103006;A68224;103006;A68224
68341;A68341;103006;A68224;103006;A68224
68342;A68342;103006;A68224;103006;A68224
68343;A68343;102998;A68066;102998;A68066
68344;A68344;103006;A68224;103006;A68224
68345;A68345;102998;A68066;102998;A68066
68346;A68346;;;;
68347;A68347;103006;A68224;103006;A68224
68348;A68348;103006;A68224;103006;A68224
68349;A68349;103006;A68224;103006;A68224
68350;A68350;102998;A68066;102998;A68066
68351;A68351;102998;A68066;102998;A68066
68352;A68352;102998;A68066;102998;A68066
68353;A68353;103006;A68224;103006;A68224
68354;A68354;102998;A68066;102998;A68066
68355;A68355;103006;A68224;103006;A68224
68356;A68356;103006;A68224;103006;A68224
68357;A68357;103006;A68224;103006;A68224
68358;A68358;102998;A68066;102998;A68066
68359;A68359;103006;A68224;103006;A68224
68360;A68360;102998;A68066;102998;A68066
68361;A68361;103006;A68224;103006;A68224
68362;A68362;103006;A68224;103006;A68224
68363;A68363;103006;A68224;103006;A68224
68364;A68364;102998;A68066;102998;A68066
68365;A68365;102998;A68066;102998;A68066
68366;A68366;102998;A68066;102998;A68066
68367;A68367;102998;A68066;102998;A68066
68368;A68368;102998;A68066;102998;A68066
68369;A68369;;;;
68370;A68370;103006;A68224;103006;A68224
68371;A68371;103006;A68224;103006;A68224
68372;A68372;103006;A68224;103006;A68224
68373;A68373;103006;A68224;103006;A68224
68374;A68374;102998;A68066;102998;A68066
68375;A68375;103006;A68224;103006;A68224
68376;A68376;103006;A68224;103006;A68224
68377;A68377;103006;A68224;103006;A68224
68378;A68378;103006;A68224;103006;A68224
68379;A68379;102998;A68066;102998;A68066
68380;A68380;103006;A68224;103006;A68224
68381;A68381;102998;A68066;102998;A68066
68382;A68382;103006;A68224;103006;A68224
68383;A68383;102998;A68066;102998;A68066
68384;A68384;103006;A68224;103006;A68224
68385;A68385;102998;A68066;102998;A68066
68386;A68386;103006;A68224;103006;A68224
69001;A69001;100398;A69264;100398;A69264
69002;A69002;100398;A69264;100398;A69264
69003;A69003;100396;A69383;100396;A69383
69004;A69004;100398;A69264;100398;A69264
69005;A69005;100398;A69264;100398;A69264
69006;A69006;100398;A69264;100398;A69264
69007;A69007;100396;A69383;100396;A69383
69008;A69008;100398;A69264;100398;A69264
69009;A69009;100398;A69264;100398;A69264
69010;A69010;100396;A69383;100396;A69383
69011;A69011;;;;
69012;A69012;100398;A69264;100398;A69264
69013;A69013;100398;A69264;100398;A69264
69014;A69014;100396;A69383;100396;A69383
69015;A69015;100398;A69264;100398;A69264
69016;A69016;100398;A69264;100398;A69264
69017;A69017;100398;A69264;100398;A69264
69018;A69018;100398;A69264;100398;A69264
69019;A69019;100398;A69264;100398;A69264
69020;A69020;100398;A69264;100398;A69264
69021;A69021;100396;A69383;100396;A69383
69022;A69022;100396;A69383;100396;A69383
69023;A69023;100398;A69264;100398;A69264
69024;A69024;100398;A69264;100398;A69264
69025;A69025;100398;A69264;100398;A69264
69026;A69026;100398;A69264;100398;A69264
69027;A69027;100396;A69383;100396;A69383
69028;A69028;100396;A69383;100396;A69383
69029;A69029;100396;A69383;100396;A69383
69030;A69030;100396;A69383;100396;A69383
69031;A69031;100396;A69383;100396;A69383
69032;A69032;100396;A69383;100396;A69383
69033;A69033;100396;A69383;100396;A69383
69034;A69034;100396;A69383;100396;A69383
69035;A69035;100398;A69264;100398;A69264
69036;A69036;100398;A69264;100398;A69264
69037;A69037;100398;A69264;100398;A69264
69038;A69038;100396;A69383;100396;A69383
69039;A69039;100398;A69264;100398;A69264
69040;A69040;100396;A69383;100396;A69383
69041;A69041;100398;A69264;100398;A69264
69042;A69042;100396;A69383;100396;A69383
69043;A69043;100396;A69383;100396;A69383
69044;A69044;100396;A69383;100396;A69383
69045;A69045;100398;A69264;100398;A69264
69046;A69046;100396;A69383;100396;A69383
69047;A69047;100398;A69264;100398;A69264
69048;A69048;100396;A69383;100396;A69383
69049;A69049;100396;A69383;100396;A69383
69050;A69050;100398;A69264;100398;A69264
69051;A69051;100396;A69383;100396;A69383
69052;A69052;100398;A69264;100398;A69264
69053;A69053;100398;A69264;100398;A69264
69054;A69054;100398;A69264;100398;A69264
69055;A69055;100396;A69383;100396;A69383
69056;A69056;100398;A69264;100398;A69264
69057;A69057;100396;A69383;100396;A69383
69058;A69058;100398;A69264;100398;A69264
69059;A69059;100396;A69383;100396;A69383
69060;A69060;100398;A69264;100398;A69264
69061;A69061;100398;A69264;100398;A69264
69062;A69062;100396;A69383;100396;A69383
69063;A69063;100396;A69383;100396;A69383
69064;A69064;100396;A69383;100396;A69383
69065;A69065;100398;A69264;100398;A69264
69066;A69066;100398;A69264;100398;A69264
69067;A69067;100396;A69383;100396;A69383
69068;A69068;100396;A69383;100396;A69383
69069;A69069;100396;A69383;100396;A69383
69070;A69070;100398;A69264;100398;A69264
69071;A69071;100396;A69383;100396;A69383
69072;A69072;100396;A69383;100396;A69383
69073;A69073;100398;A69264;100398;A69264
69074;A69074;100398;A69264;100398;A69264
69075;A69075;100398;A69264;100398;A69264
69076;A69076;100396;A69383;100396;A69383
69077;A69077;100398;A69264;100398;A69264
69078;A69078;100396;A69383;100396;A69383
69079;A69079;;;;
69080;A69080;100396;A69383;100396;A69383
69081;A69081;100396;A69383;100396;A69383
69082;A69082;100398;A69264;100398;A69264
69083;A69083;100396;A69383;100396;A69383
69084;A69084;100398;A69264;100398;A69264
69085;A69085;100396;A69383;100396;A69383
69086;A69086;100396;A69383;100396;A69383
69087;A69087;100396;A69383;100396;A69383
69088;A69088;100396;A69383;100396;A69383
69089;A69089;100396;A69383;100396;A69383
69090;A69090;100398;A69264;100398;A69264
69091;A69091;100396;A69383;100396;A69383
69092;A69092;100398;A69264;100398;A69264
69093;A69093;100398;A69264;100398;A69264
69094;A69094;100396;A69383;100396;A69383
69095;A69095;100396;A69383;100396;A69383
69096;A69096;100396;A69383;100396;A69383
69097;A69097;100396;A69383;100396;A69383
69098;A69098;100396;A69383;100396;A69383
69099;A69099;100396;A69383;100396;A69383
69100;A69100;100396;A69383;100396;A69383
69101;A69101;100398;A69264;100398;A69264
69102;A69102;100398;A69264;100398;A69264
69103;A69103;100398;A69264;100398;A69264
69104;A69104;100398;A69264;100398;A69264
69105;A69105;100398;A69264;100398;A69264
69106;A69106;100398;A69264;100398;A69264
69107;A69107;100398;A69264;100398;A69264
69108;A69108;100398;A69264;100398;A69264
69109;A69109;100398;A69264;100398;A69264
69110;A69110;100396;A69383;100396;A69383
69111;A69111;100398;A69264;100398;A69264
69112;A69112;100396;A69383;100396;A69383
69113;A69113;100398;A69264;100398;A69264
69114;A69114;100398;A69264;100398;A69264
69115;A69115;100398;A69264;100398;A69264
69116;A69116;100396;A69383;100396;A69383
69117;A69117;100396;A69383;100396;A69383
69118;A69118;100396;A69383;100396;A69383
69119;A69119;100396;A69383;100396;A69383
69120;A69120;100396;A69383;100396;A69383
69121;A69121;100398;A69264;100398;A69264
69122;A69122;100398;A69264;100398;A69264
69123;A69123;100396;A69383;100396;A69383
69124;A69124;100398;A69264;100398;A69264
69125;A69125;100396;A69383;100396;A69383
69126;A69126;100398;A69264;100398;A69264
69127;A69127;100396;A69383;100396;A69383
69128;A69128;100398;A69264;100398;A69264
69129;A69129;100398;A69264;100398;A69264
69130;A69130;100398;A69264;100398;A69264
69131;A69131;100396;A69383;100396;A69383
69132;A69132;100396;A69383;100396;A69383
69133;A69133;100396;A69383;100396;A69383
69134;A69134;100398;A69264;100398;A69264
69135;A69135;100398;A69264;100398;A69264
69136;A69136;100396;A69383;100396;A69383
69137;A69137;100398;A69264;100398;A69264
69138;A69138;100396;A69383;100396;A69383
69139;A69139;100396;A69383;100396;A69383
69140;A69140;100398;A69264;100398;A69264
69141;A69141;100396;A69383;100396;A69383
69142;A69142;100396;A69383;100396;A69383
69143;A69143;100396;A69383;100396;A69383
69144;A69144;100396;A69383;100396;A69383
69145;A69145;100398;A69264;100398;A69264
69146;A69146;100398;A69264;100398;A69264
69147;A69147;100398;A69264;100398;A69264
69148;A69148;100396;A69383;100396;A69383
69149;A69149;100396;A69383;100396;A69383
69150;A69150;100398;A69264;100398;A69264
69151;A69151;100398;A69264;100398;A69264
69152;A69152;100396;A69383;100396;A69383
69153;A69153;100396;A69383;100396;A69383
69154;A69154;100396;A69383;100396;A69383
69155;A69155;100396;A69383;100396;A69383
69156;A69156;100398;A69264;100398;A69264
69157;A69157;100398;A69264;100398;A69264
69158;A69158;100398;A69264;100398;A69264
69159;A69159;100398;A69264;100398;A69264
69160;A69160;100398;A69264;100398;A69264
69161;A69161;100398;A69264;100398;A69264
69162;A69162;100398;A69264;100398;A69264
69163;A69163;100396;A69383;100396;A69383
69164;A69164;100398;A69264;100398;A69264
69165;A69165;100398;A69264;100398;A69264
69166;A69166;100396;A69383;100396;A69383
69167;A69167;100398;A69264;100398;A69264
69168;A69168;100396;A69383;100396;A69383
69169;A69169;100398;A69264;100398;A69264
69170;A69170;100396;A69383;100396;A69383
69171;A69171;100396;A69383;100396;A69383
69172;A69172;100398;A69264;100398;A69264
69173;A69173;100396;A69383;100396;A69383
69174;A69174;100398;A69264;100398;A69264
69175;A69175;100396;A69383;100396;A69383
69176;A69176;100396;A69383;100396;A69383
69177;A69177;100396;A69383;100396;A69383
69178;A69178;100396;A69383;100396;A69383
69179;A69179;100396;A69383;100396;A69383
69180;A69180;100396;A69383;100396;A69383
69181;A69181;100398;A69264;100398;A69264
69182;A69182;100398;A69264;100398;A69264
69183;A69183;100398;A69264;100398;A69264
69184;A69184;100396;A69383;100396;A69383
69185;A69185;100398;A69264;100398;A69264
69186;A69186;100398;A69264;100398;A69264
69187;A69187;100396;A69383;100396;A69383
69188;A69188;100398;A69264;100398;A69264
69189;A69189;100396;A69383;100396;A69383
69190;A69190;100396;A69383;100396;A69383
69191;A69191;100396;A69383;100396;A69383
69192;A69192;100398;A69264;100398;A69264
69193;A69193;100396;A69383;100396;A69383
69194;A69194;100396;A69383;100396;A69383
69195;A69195;100396;A69383;100396;A69383
69196;A69196;100398;A69264;100398;A69264
69197;A69197;100398;A69264;100398;A69264
69198;A69198;100398;A69264;100398;A69264
69199;A69199;100396;A69383;100396;A69383
69200;A69200;100398;A69264;100398;A69264
69201;A69201;100396;A69383;100396;A69383
69202;A69202;100396;A69383;100396;A69383
69203;A69203;100396;A69383;100396;A69383
69204;A69204;100396;A69383;100396;A69383
69205;A69205;100396;A69383;100396;A69383
69206;A69206;100398;A69264;100398;A69264
69207;A69207;100396;A69383;100396;A69383
69208;A69208;100396;A69383;100396;A69383
69209;A69209;100398;A69264;100398;A69264
69210;A69210;100398;A69264;100398;A69264
69211;A69211;100398;A69264;100398;A69264
69212;A69212;100398;A69264;100398;A69264
69213;A69213;100396;A69383;100396;A69383
69214;A69214;100398;A69264;100398;A69264
69215;A69215;100398;A69264;100398;A69264
69216;A69216;100396;A69383;100396;A69383
69217;A69217;100398;A69264;100398;A69264
69218;A69218;100398;A69264;100398;A69264
69219;A69219;100396;A69383;100396;A69383
69220;A69220;100396;A69383;100396;A69383
69221;A69221;100396;A69383;100396;A69383
69222;A69222;100398;A69264;100398;A69264
69223;A69223;100398;A69264;100398;A69264
69224;A69224;100398;A69264;100398;A69264
69225;A69225;100398;A69264;100398;A69264
69226;A69226;;;;
69227;A69227;100396;A69383;100396;A69383
69228;A69228;100396;A69383;100396;A69383
69229;A69229;100398;A69264;100398;A69264
69230;A69230;100398;A69264;100398;A69264
69231;A69231;100396;A69383;100396;A69383
69232;A69232;;;;
69233;A69233;100396;A69383;100396;A69383
69234;A69234;100398;A69264;100398;A69264
69235;A69235;100396;A69383;100396;A69383
69236;A69236;100396;A69383;100396;A69383
69237;A69237;100396;A69383;100396;A69383
69238;A69238;100396;A69383;100396;A69383
69239;A69239;100398;A69264;100398;A69264
69240;A69240;100398;A69264;100398;A69264
69241;A69241;100396;A69383;100396;A69383
69242;A69242;100398;A69264;100398;A69264
69243;A69243;100398;A69264;100398;A69264
69244;A69244;100396;A69383;100396;A69383
69245;A69245;100398;A69264;100398;A69264
69246;A69246;100398;A69264;100398;A69264
69247;A69247;100398;A69264;100398;A69264
69248;A69248;100398;A69264;100398;A69264
69249;A69249;100396;A69383;100396;A69383
69250;A69250;100396;A69383;100396;A69383
69251;A69251;100398;A69264;100398;A69264
69252;A69252;100396;A69383;100396;A69383
69253;A69253;100396;A69383;100396;A69383
69254;A69254;100398;A69264;100398;A69264
69255;A69255;100396;A69383;100396;A69383
69256;A69256;100396;A69383;100396;A69383
69257;A69257;100398;A69264;100398;A69264
69258;A69258;100398;A69264;100398;A69264
69259;A69259;100396;A69383;100396;A69383
69260;A69260;100396;A69383;100396;A69383
69261;A69261;100398;A69264;100398;A69264
69262;A69262;;;;
69263;A69263;100396;A69383;100396;A69383
69264;A69264;100398;A69264;100398;A69264
69265;A69265;100398;A69264;100398;A69264
69266;A69266;100396;A69383;100396;A69383
69267;A69267;100398;A69264;100398;A69264
69268;A69268;100396;A69383;100396;A69383
69269;A69269;100396;A69383;100396;A69383
69270;A69270;100396;A69383;100396;A69383
69271;A69271;100396;A69383;100396;A69383
69272;A69272;100396;A69383;100396;A69383
69273;A69273;100396;A69383;100396;A69383
69274;A69274;;;;
69275;A69275;100396;A69383;100396;A69383
69276;A69276;100396;A69383;100396;A69383
69277;A69277;100396;A69383;100396;A69383
69278;A69278;100396;A69383;100396;A69383
69279;A69279;100396;A69383;100396;A69383
69280;A69280;100396;A69383;100396;A69383
69281;A69281;100396;A69383;100396;A69383
69282;A69282;100396;A69383;100396;A69383
69283;A69283;100396;A69383;100396;A69383
69284;A69284;100396;A69383;100396;A69383
69285;A69285;100396;A69383;100396;A69383
69286;A69286;100396;A69383;100396;A69383
69287;A69287;100396;A69383;100396;A69383
69288;A69288;100396;A69383;100396;A69383
69289;A69289;100396;A69383;100396;A69383
69290;A69290;100396;A69383;100396;A69383
69291;A69291;100396;A69383;100396;A69383
69292;A69292;100396;A69383;100396;A69383
69293;A69293;100396;A69383;100396;A69383
69294;A69294;100396;A69383;100396;A69383
69295;A69295;100396;A69383;100396;A69383
69296;A69296;100396;A69383;100396;A69383
69297;A69297;100396;A69383;100396;A69383
69298;A69298;100396;A69383;100396;A69383
69299;A69299;100396;A69383;100396;A69383
69381;A69381;100396;A69383;100396;A69383
69382;A69382;100396;A69383;100396;A69383
69383;A69383;100396;A69383;100396;A69383
69384;A69384;100396;A69383;100396;A69383
69385;A69385;100396;A69383;100396;A69383
69386;A69386;100396;A69383;100396;A69383
69387;A69387;100396;A69383;100396;A69383
69388;A69388;100396;A69383;100396;A69383
69389;A69389;100396;A69383;100396;A69383
70001;A70001;919321;A70550;919321;A70550
70002;A70002;919321;A70550;919321;A70550
70003;A70003;919321;A70550;919321;A70550
70004;A70004;919321;A70550;919321;A70550
70005;A70005;919321;A70550;919321;A70550
70006;A70006;919321;A70550;919321;A70550
70007;A70007;919321;A70550;919321;A70550
70008;A70008;919321;A70550;919321;A70550
70009;A70009;919321;A70550;919321;A70550
70010;A70010;919321;A70550;919321;A70550
70011;A70011;919321;A70550;919321;A70550
70012;A70012;919321;A70550;919321;A70550
70013;A70013;919321;A70550;919321;A70550
70014;A70014;919321;A70550;919321;A70550
70015;A70015;919321;A70550;919321;A70550
70016;A70016;919321;A70550;919321;A70550
70017;A70017;919321;A70550;919321;A70550
70018;A70018;919321;A70550;919321;A70550
70019;A70019;919321;A70550;919321;A70550
70020;A70020;919321;A70550;919321;A70550
70021;A70021;919321;A70550;919321;A70550
70022;A70022;919321;A70550;919321;A70550
70023;A70023;919321;A70550;919321;A70550
70024;A70024;919321;A70550;919321;A70550
70025;A70025;919321;A70550;919321;A70550
70026;A70026;919321;A70550;919321;A70550
70027;A70027;919321;A70550;919321;A70550
70028;A70028;919321;A70550;919321;A70550
70029;A70029;919321;A70550;919321;A70550
70030;A70030;919321;A70550;919321;A70550
70031;A70031;919321;A70550;919321;A70550
70032;A70032;919321;A70550;919321;A70550
70033;A70033;;;;
70034;A70034;;;;
70035;A70035;919321;A70550;919321;A70550
70036;A70036;919321;A70550;919321;A70550
70037;A70037;919321;A70550;919321;A70550
70038;A70038;919321;A70550;919321;A70550
70039;A70039;919321;A70550;919321;A70550
70040;A70040;919321;A70550;919321;A70550
70041;A70041;919321;A70550;919321;A70550
70042;A70042;919321;A70550;919321;A70550
70043;A70043;919321;A70550;919321;A70550
70044;A70044;919321;A70550;919321;A70550
70045;A70045;919321;A70550;919321;A70550
70046;A70046;919321;A70550;919321;A70550
70047;A70047;919321;A70550;919321;A70550
70048;A70048;919321;A70550;919321;A70550
70049;A70049;919321;A70550;919321;A70550
70050;A70050;919321;A70550;919321;A70550
70051;A70051;919321;A70550;919321;A70550
70052;A70052;919321;A70550;919321;A70550
70053;A70053;919321;A70550;919321;A70550
70054;A70054;919321;A70550;919321;A70550
70055;A70055;919321;A70550;919321;A70550
70056;A70056;919321;A70550;919321;A70550
70057;A70057;919321;A70550;919321;A70550
70058;A70058;919321;A70550;919321;A70550
70059;A70059;919321;A70550;919321;A70550
70060;A70060;919321;A70550;919321;A70550
70061;A70061;919321;A70550;919321;A70550
70062;A70062;919321;A70550;919321;A70550
70063;A70063;919321;A70550;919321;A70550
70064;A70064;919321;A70550;919321;A70550
70065;A70065;919321;A70550;919321;A70550
70066;A70066;919321;A70550;919321;A70550
70067;A70067;919321;A70550;919321;A70550
70068;A70068;;;;
70069;A70069;919321;A70550;919321;A70550
70070;A70070;919321;A70550;919321;A70550
70071;A70071;919321;A70550;919321;A70550
70072;A70072;919321;A70550;919321;A70550
70073;A70073;919321;A70550;919321;A70550
70074;A70074;919321;A70550;919321;A70550
70075;A70075;919321;A70550;919321;A70550
70076;A70076;919321;A70550;919321;A70550
70077;A70077;919321;A70550;919321;A70550
70078;A70078;919321;A70550;919321;A70550
70079;A70079;919321;A70550;919321;A70550
70080;A70080;919321;A70550;919321;A70550
70081;A70081;919321;A70550;919321;A70550
70082;A70082;919321;A70550;919321;A70550
70083;A70083;919321;A70550;919321;A70550
70084;A70084;919321;A70550;919321;A70550
70085;A70085;919321;A70550;919321;A70550
70086;A70086;919321;A70550;919321;A70550
70087;A70087;919321;A70550;919321;A70550
70088;A70088;919321;A70550;919321;A70550
70089;A70089;919321;A70550;919321;A70550
70090;A70090;919321;A70550;919321;A70550
70091;A70091;919321;A70550;919321;A70550
70092;A70092;919321;A70550;919321;A70550
70093;A70093;919321;A70550;919321;A70550
70094;A70094;919321;A70550;919321;A70550
70095;A70095;919321;A70550;919321;A70550
70096;A70096;919321;A70550;919321;A70550
70097;A70097;919321;A70550;919321;A70550
70098;A70098;919321;A70550;919321;A70550
70099;A70099;919321;A70550;919321;A70550
70100;A70100;919321;A70550;919321;A70550
70101;A70101;919321;A70550;919321;A70550
70102;A70102;919321;A70550;919321;A70550
70103;A70103;919321;A70550;919321;A70550
70104;A70104;919321;A70550;919321;A70550
70105;A70105;919321;A70550;919321;A70550
70106;A70106;919321;A70550;919321;A70550
70107;A70107;919321;A70550;919321;A70550
70108;A70108;;;;
70109;A70109;919321;A70550;919321;A70550
70110;A70110;;;;
70111;A70111;919321;A70550;919321;A70550
70112;A70112;919321;A70550;919321;A70550
70113;A70113;919321;A70550;919321;A70550
70114;A70114;919321;A70550;919321;A70550
70115;A70115;919321;A70550;919321;A70550
70116;A70116;919321;A70550;919321;A70550
70117;A70117;919321;A70550;919321;A70550
70118;A70118;919321;A70550;919321;A70550
70119;A70119;919321;A70550;919321;A70550
70120;A70120;919321;A70550;919321;A70550
70121;A70121;919321;A70550;919321;A70550
70122;A70122;919321;A70550;919321;A70550
70123;A70123;;;;
70124;A70124;919321;A70550;919321;A70550
70125;A70125;919321;A70550;919321;A70550
70126;A70126;919321;A70550;919321;A70550
70127;A70127;919321;A70550;919321;A70550
70128;A70128;919321;A70550;919321;A70550
70129;A70129;919321;A70550;919321;A70550
70130;A70130;919321;A70550;919321;A70550
70131;A70131;;;;
70132;A70132;919321;A70550;919321;A70550
70133;A70133;919321;A70550;919321;A70550
70134;A70134;919321;A70550;919321;A70550
70135;A70135;919321;A70550;919321;A70550
70136;A70136;919321;A70550;919321;A70550
70137;A70137;919321;A70550;919321;A70550
70138;A70138;919321;A70550;919321;A70550
70139;A70139;;;;
70140;A70140;919321;A70550;919321;A70550
70141;A70141;919321;A70550;919321;A70550
70142;A70142;919321;A70550;919321;A70550
70143;A70143;919321;A70550;919321;A70550
70144;A70144;919321;A70550;919321;A70550
70145;A70145;919321;A70550;919321;A70550
70146;A70146;919321;A70550;919321;A70550
70147;A70147;919321;A70550;919321;A70550
70148;A70148;919321;A70550;919321;A70550
70149;A70149;919321;A70550;919321;A70550
70150;A70150;919321;A70550;919321;A70550
70151;A70151;919321;A70550;919321;A70550
70152;A70152;919321;A70550;919321;A70550
70153;A70153;919321;A70550;919321;A70550
70154;A70154;919321;A70550;919321;A70550
70155;A70155;919321;A70550;919321;A70550
70156;A70156;919321;A70550;919321;A70550
70157;A70157;919321;A70550;919321;A70550
70158;A70158;919321;A70550;919321;A70550
70159;A70159;919321;A70550;919321;A70550
70160;A70160;919321;A70550;919321;A70550
70161;A70161;;;;
70162;A70162;919321;A70550;919321;A70550
70163;A70163;919321;A70550;919321;A70550
70164;A70164;919321;A70550;919321;A70550
70165;A70165;919321;A70550;919321;A70550
70166;A70166;919321;A70550;919321;A70550
70167;A70167;919321;A70550;919321;A70550
70168;A70168;919321;A70550;919321;A70550
70169;A70169;919321;A70550;919321;A70550
70170;A70170;919321;A70550;919321;A70550
70171;A70171;919321;A70550;919321;A70550
70172;A70172;919321;A70550;919321;A70550
70173;A70173;;;;
70174;A70174;919321;A70550;919321;A70550
70175;A70175;919321;A70550;919321;A70550
70176;A70176;919321;A70550;919321;A70550
70177;A70177;919321;A70550;919321;A70550
70178;A70178;919321;A70550;919321;A70550
70179;A70179;919321;A70550;919321;A70550
70180;A70180;919321;A70550;919321;A70550
70181;A70181;919321;A70550;919321;A70550
70182;A70182;919321;A70550;919321;A70550
70183;A70183;919321;A70550;919321;A70550
70184;A70184;919321;A70550;919321;A70550
70185;A70185;919321;A70550;919321;A70550
70186;A70186;919321;A70550;919321;A70550
70187;A70187;919321;A70550;919321;A70550
70188;A70188;919321;A70550;919321;A70550
70189;A70189;919321;A70550;919321;A70550
70190;A70190;919321;A70550;919321;A70550
70191;A70191;;;;
70192;A70192;919321;A70550;919321;A70550
70193;A70193;919321;A70550;919321;A70550
70194;A70194;919321;A70550;919321;A70550
70195;A70195;919321;A70550;919321;A70550
70196;A70196;919321;A70550;919321;A70550
70197;A70197;919321;A70550;919321;A70550
70198;A70198;919321;A70550;919321;A70550
70199;A70199;919321;A70550;919321;A70550
70200;A70200;919321;A70550;919321;A70550
70201;A70201;919321;A70550;919321;A70550
70202;A70202;919321;A70550;919321;A70550
70203;A70203;919321;A70550;919321;A70550
70204;A70204;919321;A70550;919321;A70550
70205;A70205;919321;A70550;919321;A70550
70206;A70206;919321;A70550;919321;A70550
70207;A70207;919321;A70550;919321;A70550
70208;A70208;919321;A70550;919321;A70550
70209;A70209;;;;
70210;A70210;919321;A70550;919321;A70550
70211;A70211;919321;A70550;919321;A70550
70212;A70212;;;;
70213;A70213;919321;A70550;919321;A70550
70214;A70214;919321;A70550;919321;A70550
70215;A70215;919321;A70550;919321;A70550
70216;A70216;919321;A70550;919321;A70550
70217;A70217;919321;A70550;919321;A70550
70218;A70218;919321;A70550;919321;A70550
70219;A70219;919321;A70550;919321;A70550
70220;A70220;919321;A70550;919321;A70550
70221;A70221;919321;A70550;919321;A70550
70222;A70222;919321;A70550;919321;A70550
70223;A70223;;;;
70224;A70224;919321;A70550;919321;A70550
70225;A70225;919321;A70550;919321;A70550
70226;A70226;919321;A70550;919321;A70550
70227;A70227;919321;A70550;919321;A70550
70228;A70228;919321;A70550;919321;A70550
70229;A70229;919321;A70550;919321;A70550
70230;A70230;919321;A70550;919321;A70550
70231;A70231;919321;A70550;919321;A70550
70232;A70232;919321;A70550;919321;A70550
70233;A70233;919321;A70550;919321;A70550
70234;A70234;919321;A70550;919321;A70550
70235;A70235;919321;A70550;919321;A70550
70236;A70236;919321;A70550;919321;A70550
70237;A70237;919321;A70550;919321;A70550
70238;A70238;919321;A70550;919321;A70550
70239;A70239;919321;A70550;919321;A70550
70240;A70240;919321;A70550;919321;A70550
70241;A70241;;;;
70242;A70242;919321;A70550;919321;A70550
70243;A70243;919321;A70550;919321;A70550
70244;A70244;919321;A70550;919321;A70550
70245;A70245;919321;A70550;919321;A70550
70246;A70246;;;;
70247;A70247;919321;A70550;919321;A70550
70248;A70248;919321;A70550;919321;A70550
70249;A70249;919321;A70550;919321;A70550
70250;A70250;919321;A70550;919321;A70550
70251;A70251;919321;A70550;919321;A70550
70252;A70252;919321;A70550;919321;A70550
70253;A70253;919321;A70550;919321;A70550
70254;A70254;919321;A70550;919321;A70550
70255;A70255;919321;A70550;919321;A70550
70256;A70256;919321;A70550;919321;A70550
70257;A70257;919321;A70550;919321;A70550
70258;A70258;919321;A70550;919321;A70550
70259;A70259;919321;A70550;919321;A70550
70260;A70260;919321;A70550;919321;A70550
70261;A70261;919321;A70550;919321;A70550
70262;A70262;919321;A70550;919321;A70550
70263;A70263;919321;A70550;919321;A70550
70264;A70264;919321;A70550;919321;A70550
70265;A70265;919321;A70550;919321;A70550
70266;A70266;;;;
70267;A70267;919321;A70550;919321;A70550
70268;A70268;919321;A70550;919321;A70550
70269;A70269;919321;A70550;919321;A70550
70270;A70270;;;;
70271;A70271;919321;A70550;919321;A70550
70272;A70272;919321;A70550;919321;A70550
70273;A70273;919321;A70550;919321;A70550
70274;A70274;919321;A70550;919321;A70550
70275;A70275;919321;A70550;919321;A70550
70276;A70276;919321;A70550;919321;A70550
70277;A70277;919321;A70550;919321;A70550
70278;A70278;919321;A70550;919321;A70550
70279;A70279;919321;A70550;919321;A70550
70280;A70280;919321;A70550;919321;A70550
70281;A70281;919321;A70550;919321;A70550
70282;A70282;919321;A70550;919321;A70550
70283;A70283;919321;A70550;919321;A70550
70284;A70284;919321;A70550;919321;A70550
70285;A70285;919321;A70550;919321;A70550
70286;A70286;919321;A70550;919321;A70550
70287;A70287;919321;A70550;919321;A70550
70288;A70288;919321;A70550;919321;A70550
70289;A70289;919321;A70550;919321;A70550
70290;A70290;919321;A70550;919321;A70550
70291;A70291;919321;A70550;919321;A70550
70292;A70292;919321;A70550;919321;A70550
70293;A70293;919321;A70550;919321;A70550
70294;A70294;919321;A70550;919321;A70550
70295;A70295;919321;A70550;919321;A70550
70296;A70296;919321;A70550;919321;A70550
70297;A70297;919321;A70550;919321;A70550
70298;A70298;919321;A70550;919321;A70550
70299;A70299;919321;A70550;919321;A70550
70300;A70300;;;;
70301;A70301;919321;A70550;919321;A70550
