"ANNEEMOIS";"num_TC";"TC_VOL"
"201205";100335;20
"201205";100336;2
"201205";100338;14
"201205";100339;4
"201205";100340;8
"201205";100344;12
"201205";100346;4
"201205";100347;8
"201205";100350;6
"201205";100352;4
"201205";100353;8
"201205";100356;2
"201205";100358;2
"201205";100359;16
"201205";100360;2
"201205";100362;12
"201205";100363;0
"201205";100365;4
"201205";100367;26
"201205";100368;10
"201205";100369;18
"201205";100370;28
"201205";100371;6
"201205";100372;4
"201205";100373;12
"201205";100375;4
"201205";100380;14
"201205";100381;14
"201205";100386;10
"201205";100390;6
"201205";100392;8
"201205";100394;4
"201205";100395;18
"201205";100396;22
"201205";100398;2
"201205";100401;10
"201205";100405;4
"201205";100408;14
"201205";100409;32
"201205";100411;2
"201205";100416;4
"201205";100418;10
"201205";100420;18
"201205";100421;20
"201205";100424;38
"201205";100425;10
"201205";100427;6
"201205";100429;2
"201205";100430;2
"201205";100431;4
"201205";100433;4
"201205";100434;12
"201205";100436;12
"201205";100437;22
"201205";100438;14
"201205";100440;8
"201205";100441;4
"201205";100442;22
"201205";100445;4
"201205";100447;8
"201205";100448;20
"201205";100449;16
"201205";100450;10
"201205";100451;16
"201205";100452;12
"201205";100453;20
"201205";102791;0
"201205";102807;0
"201205";102990;4
"201205";103006;6
"201205";915274;46
"201205";919321;2
"201205";937485;26
"201205";937486;6
"201205";937488;0
"201206";100224;12
"201206";100226;10
"201206";100227;10
"201206";100229;10
"201206";100230;10
"201206";100232;8
"201206";100233;4
"201206";100234;8
"201206";100235;4
"201206";100236;10
"201206";100238;46
"201206";100240;10
"201206";100242;6
"201206";100243;6
"201206";100244;14
"201206";100245;8
"201206";100248;14
"201206";100251;6
"201206";100253;18
"201206";100255;54
"201206";100256;4
"201206";100257;10
"201206";100259;20
"201206";100263;4
"201206";100265;2
"201206";100267;10
"201206";100272;16
"201206";100274;10
"201206";100275;6
"201206";100276;4
"201206";100278;8
"201206";100279;10
"201206";100284;22
"201206";100287;6
"201206";100288;4
"201206";100289;10
"201206";100291;12
"201206";100293;26
"201206";100295;4
"201206";100298;14
"201206";100300;8
"201206";100302;26
"201206";100304;18
"201206";100306;36
"201206";100307;8
"201206";100309;44
"201206";100310;12
"201206";100311;6
"201206";100314;42
"201206";100317;8
"201206";100318;2
"201206";100319;8
"201206";100321;22
"201206";100322;20
"201206";100323;20
"201206";100325;4
"201206";100327;6
"201206";100328;12
"201206";100329;12
"201206";100331;6
"201206";100332;26
"201206";100334;10
"201206";100335;12
"201206";100336;8
"201206";100338;38
"201206";100339;6
"201206";100340;12
"201206";100344;4
"201206";100346;8
"201206";100347;6
"201206";100350;6
"201206";100352;20
"201206";100353;10
"201206";100356;0
"201206";100358;8
"201206";100359;20
"201206";100360;8
"201206";100362;16
"201206";100363;16
"201206";100365;4
"201206";100367;12
"201206";100368;12
"201206";100369;36
"201206";100370;14
"201206";100371;18
"201206";100372;12
"201206";100373;18
"201206";100375;6
"201206";100380;24
"201206";100381;14
"201206";100386;24
"201206";100390;12
"201206";100392;10
"201206";100394;10
"201206";100395;32
"201206";100396;30
"201206";100398;6
"201206";100401;4
"201206";100405;2
"201206";100408;28
"201206";100409;12
"201206";100411;4
"201206";100416;10
"201206";100418;8
"201206";100420;20
"201206";100421;10
"201206";100424;36
"201206";100425;4
"201206";100427;2
"201206";100429;0
"201206";100430;12
"201206";100431;4
"201206";100433;10
"201206";100434;10
"201206";100436;24
"201206";100437;12
"201206";100438;10
"201206";100440;4
"201206";100441;12
"201206";100442;14
"201206";100445;8
"201206";100447;0
"201206";100448;16
"201206";100449;32
"201206";100450;16
"201206";100451;32
"201206";100452;16
"201206";100453;14
"201206";102791;12
"201206";102799;8
"201206";102807;4
"201206";102982;2
"201206";102990;18
"201206";102998;0
"201206";103006;2
"201206";915274;42
"201206";919321;0
"201206";937484;0
"201206";937485;14
"201206";937486;4
"201206";937487;0
"201206";937488;2
"201207";100224;14
"201207";100226;6
"201207";100227;8
"201207";100229;8
"201207";100230;4
"201207";100232;2
"201207";100233;4
"201207";100234;30
"201207";100235;18
"201207";100236;16
"201207";100238;36
"201207";100240;4
"201207";100242;10
"201207";100244;8
"201207";100245;6
"201207";100248;8
"201207";100251;0
"201207";100253;20
"201207";100255;54
"201207";100256;12
"201207";100257;4
"201207";100259;14
"201207";100263;6
"201207";100265;6
"201207";100267;16
"201207";100272;14
"201207";100274;8
"201207";100275;4
"201207";100276;8
"201207";100278;12
"201207";100279;4
"201207";100284;14
"201207";100287;18
"201207";100288;6
"201207";100289;6
"201207";100291;14
"201207";100293;10
"201207";100295;10
"201207";100298;20
"201207";100300;6
"201207";100302;10
"201207";100304;12
"201207";100306;32
"201207";100307;4
"201207";100309;38
"201207";100310;8
"201207";100311;18
"201207";100314;40
"201207";100317;20
"201207";100318;14
"201207";100319;4
"201207";100321;18
"201207";100322;20
"201207";100323;18
"201207";100325;18
"201207";100327;6
"201207";100328;4
"201207";100329;6
"201207";100331;2
"201207";100332;24
"201207";100334;6
"201207";100335;30
"201207";100336;12
"201207";100338;18
"201207";100339;6
"201207";100340;18
"201207";100344;12
"201207";100346;4
"201207";100347;18
"201207";100350;10
"201207";100352;18
"201207";100353;4
"201207";100356;10
"201207";100358;18
"201207";100359;16
"201207";100360;4
"201207";100362;8
"201207";100363;4
"201207";100365;6
"201207";100367;12
"201207";100368;6
"201207";100369;16
"201207";100370;12
"201207";100371;18
"201207";100372;16
"201207";100373;28
"201207";100375;2
"201207";100380;12
"201207";100381;14
"201207";100386;18
"201207";100390;12
"201207";100392;18
"201207";100394;8
"201207";100395;20
"201207";100396;32
"201207";100398;6
"201207";100401;2
"201207";100405;6
"201207";100408;20
"201207";100409;28
"201207";100411;2
"201207";100416;8
"201207";100418;26
"201207";100420;16
"201207";100421;16
"201207";100424;26
"201207";100425;18
"201207";100427;46
"201207";100429;6
"201207";100430;4
"201207";100431;6
"201207";100433;10
"201207";100434;18
"201207";100436;50
"201207";100437;20
"201207";100438;14
"201207";100440;8
"201207";100441;20
"201207";100442;24
"201207";100445;6
"201207";100447;4
"201207";100448;14
"201207";100449;36
"201207";100450;20
"201207";100451;10
"201207";100452;38
"201207";100453;12
"201207";102791;2
"201207";102799;4
"201207";102807;8
"201207";102982;2
"201207";102990;6
"201207";102998;8
"201207";103006;8
"201207";915274;36
"201207";919321;8
"201207";937484;2
"201207";937485;16
"201207";937486;4
"201207";937488;2
"201208";100226;2
"201208";100227;0
"201208";100230;4
"201208";100232;2
"201208";100233;2
"201208";100236;0
"201208";100238;0
"201208";100248;2
"201208";100251;2
"201208";100253;4
"201208";100255;22
"201208";100257;10
"201208";100259;2
"201208";100267;2
"201208";100272;2
"201208";100274;4
"201208";100275;2
"201208";100276;0
"201208";100278;4
"201208";100284;10
"201208";100287;2
"201208";100288;2
"201208";100289;2
"201208";100291;2
"201208";100293;8
"201208";100295;12
"201208";100298;14
"201208";100304;14
"201208";100306;32
"201208";100309;38
"201208";100310;2
"201208";100314;4
"201208";100317;16
"201208";100318;8
"201208";100322;22
"201208";100323;2
"201208";100325;6
"201208";100327;8
"201208";100328;4
"201208";100329;0
"201208";100331;2
"201208";100335;8
"201208";100336;2
"201208";100338;10
"201208";100340;0
"201208";100346;2
"201208";100350;4
"201208";100352;4
"201208";100356;0
"201208";100359;4
"201208";100360;2
"201208";100362;6
"201208";100363;8
"201208";100367;0
"201208";100369;14
"201208";100370;8
"201208";100371;8
"201208";100372;0
"201208";100373;4
"201208";100380;2
"201208";100381;4
"201208";100386;4
"201208";100390;2
"201208";100392;8
"201208";100394;2
"201208";100396;24
"201208";100401;10
"201208";100408;6
"201208";100411;0
"201208";100416;0
"201208";100418;12
"201208";100421;8
"201208";100424;24
"201208";100427;8
"201208";100429;2
"201208";100430;0
"201208";100431;0
"201208";100433;2
"201208";100434;2
"201208";100437;8
"201208";100438;10
"201208";100440;4
"201208";100448;10
"201208";100449;2
"201208";100450;4
"201208";100451;12
"201208";100452;12
"201208";100453;6
"201208";102791;6
"201208";102799;2
"201208";102807;0
"201208";102982;0
"201208";102990;8
"201208";102998;4
"201208";103006;6
"201208";915274;28
"201208";919321;2
"201208";937485;4
"201209";100224;18
"201209";100226;16
"201209";100227;8
"201209";100229;0
"201209";100230;4
"201209";100232;0
"201209";100233;12
"201209";100234;10
"201209";100235;20
"201209";100236;0
"201209";100238;30
"201209";100240;6
"201209";100242;6
"201209";100243;4
"201209";100244;10
"201209";100245;4
"201209";100248;4
"201209";100251;4
"201209";100253;8
"201209";100255;46
"201209";100256;12
"201209";100257;12
"201209";100259;10
"201209";100263;10
"201209";100265;2
"201209";100267;6
"201209";100272;14
"201209";100274;6
"201209";100275;14
"201209";100276;4
"201209";100278;4
"201209";100279;6
"201209";100284;14
"201209";100287;2
"201209";100288;4
"201209";100289;10
"201209";100291;12
"201209";100293;24
"201209";100295;8
"201209";100298;8
"201209";100300;4
"201209";100302;12
"201209";100304;36
"201209";100306;56
"201209";100307;0
"201209";100309;30
"201209";100310;6
"201209";100311;22
"201209";100314;42
"201209";100317;16
"201209";100318;4
"201209";100319;4
"201209";100321;20
"201209";100322;36
"201209";100323;10
"201209";100325;8
"201209";100327;6
"201209";100328;12
"201209";100329;16
"201209";100331;2
"201209";100332;32
"201209";100334;0
"201209";100335;14
"201209";100336;10
"201209";100338;12
"201209";100339;4
"201209";100340;4
"201209";100344;14
"201209";100346;0
"201209";100347;10
"201209";100350;2
"201209";100352;12
"201209";100353;8
"201209";100356;2
"201209";100358;2
"201209";100359;16
"201209";100360;8
"201209";100362;16
"201209";100363;10
"201209";100365;6
"201209";100367;2
"201209";100368;6
"201209";100369;24
"201209";100370;8
"201209";100371;10
"201209";100372;22
"201209";100373;20
"201209";100375;8
"201209";100380;24
"201209";100381;18
"201209";100386;14
"201209";100390;4
"201209";100392;14
"201209";100394;4
"201209";100395;32
"201209";100396;16
"201209";100398;2
"201209";100401;12
"201209";100405;12
"201209";100408;20
"201209";100409;14
"201209";100411;4
"201209";100416;6
"201209";100418;2
"201209";100420;6
"201209";100421;44
"201209";100424;28
"201209";100425;8
"201209";100427;14
"201209";100429;2
"201209";100430;6
"201209";100431;18
"201209";100433;10
"201209";100434;18
"201209";100436;10
"201209";100437;28
"201209";100438;12
"201209";100440;2
"201209";100441;20
"201209";100442;30
"201209";100445;6
"201209";100447;6
"201209";100448;8
"201209";100449;10
"201209";100450;10
"201209";100451;36
"201209";100452;16
"201209";100453;26
"201209";102791;8
"201209";102799;8
"201209";102807;6
"201209";102982;2
"201209";102990;6
"201209";102998;6
"201209";103006;8
"201209";915274;32
"201209";919321;6
"201209";937484;8
"201209";937485;18
"201209";937486;8
"201209";937488;8
"201210";100224;26
"201210";100226;10
"201210";100227;2
"201210";100229;8
"201210";100230;0
"201210";100232;4
"201210";100233;8
"201210";100234;24
"201210";100235;12
"201210";100236;20
"201210";100238;48
"201210";100240;8
"201210";100242;8
"201210";100243;6
"201210";100244;12
"201210";100245;4
"201210";100248;16
"201210";100251;0
"201210";100253;40
"201210";100255;100
"201210";100256;12
"201210";100257;14
"201210";100259;8
"201210";100263;12
"201210";100265;0
"201210";100267;18
"201210";100272;20
"201210";100274;6
"201210";100275;8
"201210";100276;12
"201210";100278;18
"201210";100279;4
"201210";100284;8
"201210";100287;4
"201210";100288;2
"201210";100289;10
"201210";100291;14
"201210";100293;10
"201210";100295;10
"201210";100298;10
"201210";100300;10
"201210";100302;14
"201210";100304;30
"201210";100306;64
"201210";100307;0
"201210";100309;50
"201210";100310;4
"201210";100311;24
"201210";100314;48
"201210";100317;8
"201210";100318;8
"201210";100319;6
"201210";100321;28
"201210";100322;20
"201210";100323;10
"201210";100325;10
"201210";100327;8
"201210";100328;0
"201210";100329;18
"201210";100331;8
"201210";100332;24
"201210";100334;8
"201210";100335;20
"201210";100336;10
"201210";100338;30
"201210";100339;26
"201210";100340;8
"201210";100344;28
"201210";100346;4
"201210";100347;2
"201210";100350;14
"201210";100352;10
"201210";100353;6
"201210";100356;0
"201210";100358;8
"201210";100359;12
"201210";100360;2
"201210";100362;24
"201210";100363;10
"201210";100365;10
"201210";100367;12
"201210";100368;6
"201210";100369;26
"201210";100370;14
"201210";100371;38
"201210";100372;6
"201210";100373;18
"201210";100375;4
"201210";100380;26
"201210";100381;16
"201210";100386;10
"201210";100390;6
"201210";100392;10
"201210";100394;4
"201210";100395;24
"201210";100396;38
"201210";100398;0
"201210";100401;6
"201210";100405;8
"201210";100408;16
"201210";100409;22
"201210";100411;4
"201210";100416;6
"201210";100418;22
"201210";100420;36
"201210";100421;30
"201210";100424;58
"201210";100425;12
"201210";100427;8
"201210";100429;6
"201210";100430;4
"201210";100431;14
"201210";100433;8
"201210";100434;28
"201210";100436;34
"201210";100437;34
"201210";100438;20
"201210";100440;32
"201210";100441;22
"201210";100442;22
"201210";100445;4
"201210";100447;6
"201210";100448;10
"201210";100449;30
"201210";100450;22
"201210";100451;20
"201210";100452;22
"201210";100453;22
"201210";102791;20
"201210";102799;2
"201210";102807;4
"201210";102982;6
"201210";102990;12
"201210";102998;8
"201210";103006;16
"201210";915274;48
"201210";919321;16
"201210";937484;4
"201210";937485;24
"201210";937486;6
"201210";937487;6
"201210";937488;8
"201211";100224;10
"201211";100226;6
"201211";100227;2
"201211";100229;6
"201211";100230;2
"201211";100232;8
"201211";100233;10
"201211";100234;18
"201211";100235;12
"201211";100236;6
"201211";100238;50
"201211";100240;4
"201211";100242;20
"201211";100243;4
"201211";100244;10
"201211";100245;6
"201211";100248;2
"201211";100251;8
"201211";100253;34
"201211";100255;42
"201211";100256;6
"201211";100257;8
"201211";100259;12
"201211";100263;4
"201211";100265;4
"201211";100267;14
"201211";100272;12
"201211";100274;10
"201211";100275;6
"201211";100276;12
"201211";100278;4
"201211";100279;20
"201211";100284;20
"201211";100287;24
"201211";100288;8
"201211";100289;8
"201211";100291;24
"201211";100293;16
"201211";100295;4
"201211";100298;22
"201211";100300;10
"201211";100302;8
"201211";100304;28
"201211";100306;58
"201211";100307;0
"201211";100309;60
"201211";100310;6
"201211";100311;34
"201211";100314;30
"201211";100317;22
"201211";100318;8
"201211";100319;8
"201211";100321;16
"201211";100322;6
"201211";100323;16
"201211";100325;4
"201211";100327;10
"201211";100328;8
"201211";100329;10
"201211";100331;6
"201211";100332;16
"201211";100334;2
"201211";100335;18
"201211";100336;10
"201211";100338;14
"201211";100339;0
"201211";100340;8
"201211";100344;16
"201211";100346;8
"201211";100347;22
"201211";100350;2
"201211";100352;14
"201211";100353;8
"201211";100356;4
"201211";100358;6
"201211";100359;18
"201211";100360;4
"201211";100362;12
"201211";100363;12
"201211";100365;2
"201211";100367;8
"201211";100368;14
"201211";100369;28
"201211";100370;10
"201211";100371;26
"201211";100372;10
"201211";100373;12
"201211";100375;4
"201211";100380;16
"201211";100381;14
"201211";100386;14
"201211";100390;14
"201211";100392;24
"201211";100394;8
"201211";100395;30
"201211";100396;14
"201211";100398;2
"201211";100401;8
"201211";100405;12
"201211";100408;22
"201211";100409;6
"201211";100411;4
"201211";100416;8
"201211";100418;22
"201211";100420;20
"201211";100421;14
"201211";100424;52
"201211";100425;4
"201211";100427;22
"201211";100429;6
"201211";100430;12
"201211";100431;8
"201211";100433;14
"201211";100434;16
"201211";100436;12
"201211";100437;28
"201211";100438;28
"201211";100440;2
"201211";100441;14
"201211";100442;26
"201211";100445;4
"201211";100447;4
"201211";100448;6
"201211";100449;50
"201211";100450;24
"201211";100451;22
"201211";100452;34
"201211";100453;16
"201211";102791;22
"201211";102799;6
"201211";102807;16
"201211";102982;10
"201211";102990;18
"201211";102998;4
"201211";103006;4
"201211";915274;54
"201211";919321;14
"201211";937484;0
"201211";937485;8
"201211";937486;12
"201211";937487;2
"201211";937488;6
"201212";100224;12
"201212";100226;6
"201212";100227;6
"201212";100229;8
"201212";100230;4
"201212";100232;6
"201212";100233;4
"201212";100234;20
"201212";100235;12
"201212";100236;4
"201212";100238;44
"201212";100240;4
"201212";100242;6
"201212";100243;4
"201212";100244;8
"201212";100245;8
"201212";100248;2
"201212";100251;6
"201212";100253;28
"201212";100255;42
"201212";100256;4
"201212";100257;22
"201212";100259;44
"201212";100263;2
"201212";100265;2
"201212";100267;4
"201212";100272;14
"201212";100274;6
"201212";100275;8
"201212";100276;4
"201212";100278;18
"201212";100279;8
"201212";100284;22
"201212";100287;16
"201212";100288;10
"201212";100289;8
"201212";100291;6
"201212";100293;20
"201212";100295;4
"201212";100298;16
"201212";100300;6
"201212";100302;12
"201212";100304;28
"201212";100306;30
"201212";100307;0
"201212";100309;44
"201212";100310;6
"201212";100311;14
"201212";100314;46
"201212";100317;12
"201212";100318;2
"201212";100319;8
"201212";100321;36
"201212";100322;12
"201212";100323;10
"201212";100325;6
"201212";100327;6
"201212";100328;8
"201212";100329;12
"201212";100331;0
"201212";100332;18
"201212";100334;2
"201212";100335;16
"201212";100336;8
"201212";100338;22
"201212";100339;6
"201212";100340;6
"201212";100344;14
"201212";100346;4
"201212";100347;2
"201212";100350;4
"201212";100352;14
"201212";100353;2
"201212";100356;8
"201212";100358;2
"201212";100359;30
"201212";100360;4
"201212";100362;12
"201212";100363;4
"201212";100365;6
"201212";100367;16
"201212";100368;14
"201212";100369;36
"201212";100370;18
"201212";100371;2
"201212";100372;4
"201212";100373;6
"201212";100375;4
"201212";100380;4
"201212";100381;18
"201212";100386;24
"201212";100390;6
"201212";100392;8
"201212";100394;6
"201212";100395;10
"201212";100396;36
"201212";100398;0
"201212";100401;6
"201212";100405;2
"201212";100408;10
"201212";100409;24
"201212";100411;0
"201212";100416;4
"201212";100418;34
"201212";100420;12
"201212";100421;20
"201212";100424;26
"201212";100425;12
"201212";100427;12
"201212";100429;0
"201212";100430;0
"201212";100431;12
"201212";100433;4
"201212";100434;6
"201212";100436;10
"201212";100437;20
"201212";100438;16
"201212";100440;6
"201212";100441;14
"201212";100442;10
"201212";100445;4
"201212";100448;10
"201212";100449;32
"201212";100450;16
"201212";100451;34
"201212";100452;22
"201212";100453;18
"201212";102791;12
"201212";102799;4
"201212";102807;8
"201212";102982;2
"201212";102990;10
"201212";102998;8
"201212";103006;16
"201212";915274;44
"201212";919321;10
"201212";937484;8
"201212";937485;42
"201212";937486;16
"201212";937487;0
"201212";937488;12
"201301";100224;40
"201301";100226;4
"201301";100227;4
"201301";100229;6
"201301";100230;4
"201301";100232;8
"201301";100233;10
"201301";100234;4
"201301";100235;12
"201301";100236;14
"201301";100238;56
"201301";100240;2
"201301";100242;0
"201301";100243;2
"201301";100244;10
"201301";100245;2
"201301";100248;8
"201301";100251;4
"201301";100253;16
"201301";100255;66
"201301";100256;6
"201301";100257;14
"201301";100259;20
"201301";100263;0
"201301";100267;14
"201301";100272;18
"201301";100274;0
"201301";100275;4
"201301";100276;6
"201301";100278;18
"201301";100279;4
"201301";100284;12
"201301";100287;10
"201301";100288;4
"201301";100289;2
"201301";100291;6
"201301";100293;26
"201301";100295;24
"201301";100298;12
"201301";100300;8
"201301";100302;10
"201301";100304;28
"201301";100306;48
"201301";100307;2
"201301";100309;42
"201301";100310;0
"201301";100311;38
"201301";100314;44
"201301";100317;22
"201301";100318;4
"201301";100319;2
"201301";100321;16
"201301";100322;32
"201301";100323;22
"201301";100325;8
"201301";100327;6
"201301";100328;6
"201301";100329;16
"201301";100331;2
"201301";100332;18
"201301";100334;8
"201301";100335;22
"201301";100336;12
"201301";100338;18
"201301";100339;6
"201301";100340;6
"201301";100344;24
"201301";100346;0
"201301";100347;2
"201301";100350;4
"201301";100352;24
"201301";100353;10
"201301";100356;8
"201301";100358;2
"201301";100359;42
"201301";100360;6
"201301";100362;10
"201301";100363;8
"201301";100365;4
"201301";100367;8
"201301";100368;6
"201301";100369;10
"201301";100370;6
"201301";100371;14
"201301";100372;6
"201301";100373;18
"201301";100375;8
"201301";100380;24
"201301";100381;22
"201301";100386;14
"201301";100390;8
"201301";100392;18
"201301";100394;14
"201301";100395;26
"201301";100396;24
"201301";100398;2
"201301";100401;10
"201301";100405;6
"201301";100408;24
"201301";100409;18
"201301";100411;4
"201301";100416;14
"201301";100418;30
"201301";100420;20
"201301";100421;14
"201301";100424;10
"201301";100425;12
"201301";100427;6
"201301";100429;8
"201301";100430;6
"201301";100431;8
"201301";100433;10
"201301";100434;8
"201301";100436;36
"201301";100437;24
"201301";100438;32
"201301";100440;6
"201301";100441;12
"201301";100442;16
"201301";100445;4
"201301";100447;0
"201301";100448;4
"201301";100449;32
"201301";100450;18
"201301";100451;20
"201301";100452;28
"201301";100453;10
"201301";102791;18
"201301";102799;8
"201301";102807;4
"201301";102982;4
"201301";102990;18
"201301";102998;6
"201301";103006;20
"201301";915274;54
"201301";919321;4
"201301";937484;0
"201301";937485;34
"201301";937486;8
"201301";937487;2
"201301";937488;2
"201302";100224;30
"201302";100226;4
"201302";100227;6
"201302";100229;8
"201302";100230;2
"201302";100232;0
"201302";100233;0
"201302";100234;20
"201302";100235;14
"201302";100236;10
"201302";100238;54
"201302";100240;20
"201302";100242;6
"201302";100243;6
"201302";100244;8
"201302";100245;4
"201302";100248;6
"201302";100251;4
"201302";100253;30
"201302";100255;74
"201302";100256;8
"201302";100257;8
"201302";100259;8
"201302";100263;4
"201302";100265;2
"201302";100267;4
"201302";100272;34
"201302";100274;4
"201302";100275;16
"201302";100276;0
"201302";100278;2
"201302";100279;4
"201302";100284;16
"201302";100287;8
"201302";100288;4
"201302";100289;6
"201302";100291;6
"201302";100293;24
"201302";100295;4
"201302";100298;16
"201302";100300;12
"201302";100302;2
"201302";100304;22
"201302";100306;34
"201302";100307;6
"201302";100309;48
"201302";100310;14
"201302";100311;16
"201302";100314;22
"201302";100317;12
"201302";100318;10
"201302";100319;4
"201302";100321;12
"201302";100322;24
"201302";100323;24
"201302";100325;4
"201302";100327;6
"201302";100328;2
"201302";100329;14
"201302";100331;6
"201302";100332;30
"201302";100334;14
"201302";100335;26
"201302";100336;10
"201302";100338;4
"201302";100339;6
"201302";100340;14
"201302";100344;20
"201302";100346;4
"201302";100347;2
"201302";100350;2
"201302";100352;16
"201302";100353;0
"201302";100356;10
"201302";100358;4
"201302";100359;20
"201302";100360;6
"201302";100362;16
"201302";100363;8
"201302";100365;22
"201302";100367;18
"201302";100368;2
"201302";100369;28
"201302";100370;10
"201302";100371;8
"201302";100372;4
"201302";100373;14
"201302";100375;4
"201302";100380;22
"201302";100381;12
"201302";100386;16
"201302";100390;4
"201302";100392;6
"201302";100394;12
"201302";100395;22
"201302";100396;38
"201302";100398;0
"201302";100401;10
"201302";100405;4
"201302";100408;14
"201302";100409;36
"201302";100411;4
"201302";100416;6
"201302";100418;12
"201302";100420;42
"201302";100421;6
"201302";100424;30
"201302";100425;2
"201302";100427;10
"201302";100429;8
"201302";100430;6
"201302";100431;8
"201302";100433;8
"201302";100434;6
"201302";100436;20
"201302";100437;20
"201302";100438;20
"201302";100440;6
"201302";100441;14
"201302";100442;12
"201302";100445;6
"201302";100447;2
"201302";100448;8
"201302";100449;16
"201302";100450;20
"201302";100451;40
"201302";100452;28
"201302";100453;22
"201302";102791;10
"201302";102799;6
"201302";102807;0
"201302";102982;0
"201302";102990;26
"201302";102998;8
"201302";103006;12
"201302";915274;78
"201302";919321;2
"201302";937484;2
"201302";937485;20
"201302";937486;8
"201302";937487;0
"201302";937488;2
"201303";100224;12
"201303";100226;10
"201303";100227;0
"201303";100229;0
"201303";100230;2
"201303";100232;4
"201303";100233;6
"201303";100234;18
"201303";100235;12
"201303";100236;18
"201303";100238;48
"201303";100240;6
"201303";100242;16
"201303";100243;4
"201303";100244;8
"201303";100245;2
"201303";100248;10
"201303";100251;6
"201303";100253;18
"201303";100255;62
"201303";100256;14
"201303";100257;6
"201303";100259;14
"201303";100263;8
"201303";100265;0
"201303";100267;12
"201303";100272;18
"201303";100274;8
"201303";100275;6
"201303";100276;6
"201303";100278;8
"201303";100279;10
"201303";100284;28
"201303";100287;8
"201303";100288;6
"201303";100289;2
"201303";100291;16
"201303";100293;22
"201303";100295;16
"201303";100298;14
"201303";100300;10
"201303";100302;4
"201303";100304;16
"201303";100306;50
"201303";100307;4
"201303";100309;26
"201303";100310;4
"201303";100311;12
"201303";100314;36
"201303";100317;26
"201303";100318;8
"201303";100319;4
"201303";100321;26
"201303";100322;28
"201303";100323;12
"201303";100325;10
"201303";100327;6
"201303";100328;6
"201303";100329;10
"201303";100331;6
"201303";100332;14
"201303";100334;6
"201303";100335;14
"201303";100336;24
"201303";100338;12
"201303";100339;8
"201303";100340;10
"201303";100344;18
"201303";100346;6
"201303";100347;4
"201303";100350;8
"201303";100352;26
"201303";100353;6
"201303";100356;10
"201303";100358;8
"201303";100359;20
"201303";100360;0
"201303";100362;22
"201303";100363;10
"201303";100365;8
"201303";100367;0
"201303";100368;4
"201303";100369;44
"201303";100370;14
"201303";100371;20
"201303";100372;4
"201303";100373;12
"201303";100375;2
"201303";100380;28
"201303";100381;18
"201303";100386;18
"201303";100390;4
"201303";100392;10
"201303";100394;6
"201303";100395;20
"201303";100396;16
"201303";100398;2
"201303";100401;4
"201303";100405;6
"201303";100408;14
"201303";100409;12
"201303";100411;12
"201303";100416;10
"201303";100418;20
"201303";100420;14
"201303";100421;22
"201303";100424;24
"201303";100425;10
"201303";100427;6
"201303";100429;4
"201303";100430;2
"201303";100431;8
"201303";100433;8
"201303";100434;12
"201303";100436;30
"201303";100437;34
"201303";100438;22
"201303";100440;12
"201303";100441;10
"201303";100442;20
"201303";100445;12
"201303";100447;2
"201303";100448;14
"201303";100449;30
"201303";100450;18
"201303";100451;26
"201303";100452;8
"201303";100453;18
"201303";102791;32
"201303";102799;8
"201303";102807;12
"201303";102982;4
"201303";102990;22
"201303";102998;6
"201303";103006;16
"201303";915274;52
"201303";919321;12
"201303";937484;4
"201303";937485;24
"201303";937486;10
"201303";937487;4
"201303";937488;6
"201304";100224;22
"201304";100226;4
"201304";100227;2
"201304";100229;10
"201304";100230;4
"201304";100232;2
"201304";100233;8
"201304";100234;14
"201304";100235;16
"201304";100236;2
"201304";100238;30
"201304";100240;4
"201304";100242;10
"201304";100243;6
"201304";100244;4
"201304";100245;4
"201304";100248;4
"201304";100251;0
"201304";100253;40
"201304";100255;72
"201304";100256;8
"201304";100257;8
"201304";100259;12
"201304";100263;4
"201304";100265;2
"201304";100267;8
"201304";100272;20
"201304";100274;2
"201304";100275;18
"201304";100276;4
"201304";100278;8
"201304";100279;8
"201304";100284;22
"201304";100287;14
"201304";100288;10
"201304";100289;10
"201304";100291;6
"201304";100293;4
"201304";100295;14
"201304";100298;4
"201304";100300;14
"201304";100302;8
"201304";100304;12
"201304";100306;72
"201304";100307;6
"201304";100309;46
"201304";100310;8
"201304";100311;24
"201304";100314;30
"201304";100317;16
"201304";100318;8
"201304";100319;4
"201304";100321;18
"201304";100322;38
"201304";100323;12
"201304";100325;6
"201304";100327;12
"201304";100328;6
"201304";100329;32
"201304";100331;4
"201304";100332;22
"201304";100334;6
"201304";100335;22
"201304";100336;16
"201304";100338;22
"201304";100339;4
"201304";100340;10
"201304";100344;20
"201304";100346;4
"201304";100347;16
"201304";100350;2
"201304";100352;10
"201304";100353;2
"201304";100356;0
"201304";100358;2
"201304";100359;34
"201304";100360;8
"201304";100362;4
"201304";100363;16
"201304";100365;6
"201304";100367;12
"201304";100368;14
"201304";100369;32
"201304";100370;8
"201304";100371;14
"201304";100372;6
"201304";100373;10
"201304";100375;8
"201304";100380;8
"201304";100381;22
"201304";100386;12
"201304";100390;4
"201304";100392;4
"201304";100394;12
"201304";100395;16
"201304";100396;24
"201304";100398;6
"201304";100401;6
"201304";100405;6
"201304";100408;14
"201304";100409;30
"201304";100411;8
"201304";100416;6
"201304";100418;20
"201304";100420;12
"201304";100421;8
