"I_CD_POST_SIEGE";"distance_TC";"distance_TCABS"
"14206";37.5970905111865;41.3751644795902
"14411";17.0246431034384;25.7258157696946
"14532";21.4737889199688;46.2135433698845
"61058";13.8394380853939;41.5731814236014
"14404";18.9838344102088;26.4317597903267
"61262";19.4878934844668;56.2967340327275
"61428";29.5354745071028;63.8370201766009
"14656";11.3470817375583;28.6216669181593
"14658";35.6747942662763;63.8917776560104
"14296";37.1454891044608;66.8333404316487
"14174";0;39.84260561664
"14703";21.436847234302;24.8329341447536
"14052";.;.
"14416";32.9117121994319;59.524840784464
"61033";35.0729977650627;73.2831776249699
"61355";29.9609274448953;69.75631958665
"14704";23.9420520947563;41.2828062374255
"14381";39.4425137771799;35.197844643766
"14192";38.635651680343;64.2679679483261
"61292";10.3001907785536;48.7007546921583
"14264";27.2768394612874;44.6816518617685
"14469";40.7684846860552;39.7794451461761
"14549";11.4651653689504;47.0002083195321
"14065";14.2155347380438;50.0494900435258
"14310";27.7041732933425;20.814029449192
"61326";30.446085776137;68.9518206095502
"61287";3.94410901552593;43.7130129381961
"14512";4.94180033109861;36.1366920392448
"14395";30.6155403813752;50.4070472545668
"14317";22.43708774585;48.0828120013531
"61410";21.8719939664999;59.7011970551415
"14080";10.8749280759647;31.4076927079509
"14120";28.2803223220936;31.5276690040667
"14602";9.68965390398795;30.3455062445031
"61091";27.3259713332595;65.4541589197673
"14320";23.366718118641;16.4880496465827
"14564";18.4561989075691;42.6840753709046
"14443";16.6371707686378;37.5839685169216
"61177";12.23980550585;51.1581349942594
"14442";15.8720387149187;41.1262936293888
"14289";32.3747892849682;37.5408741919486
"61223";18.8535783303696;58.6239607256876
"14573";26.4201954212485;42.7894125118671
"14207";18.9130307113798;21.0473935830598
"14097";29.9581392674408;19.0719004490921
"14513";36.3079472038104;55.6253588438728
"61387";40.5410032654433;80.3106954430202
"14735";39.2453244223223;28.8283639817342
"61391";9.18293361119087;48.6552491172834
"14737";29.7146104417876;32.8437952375091
"14741";10.4783692892654;30.5755607916853
"14013";17.3679881329921;26.8051146739343
"14455";22.3435229574522;21.4902482435609
"14458";21.3420373836225;18.6528404163661
"14054";30.2294858630227;54.2321212207352
"14502";18.1688974318437;33.3256677542995
"14501";14.1434107076302;31.1785231084917
"61211";32.8474679694249;70.3746854429165
"14248";19.8889016547019;20.8460168722421
"61374";23.0886967779138;59.6955644750962
"61362";18.1856911824065;56.3192914513063
"14144";13.1223167868265;27.0238567727721
"61483";34.3506364130136;70.0593423573292
"61486";16.4958221070299;54.7331323389508
"61078";8.65456856414943;48.3745464860339
"61243";35.690604362429;68.3918648363046
"14674";32.2689295354627;20.5893325191921
"14678";28.0132033920622;24.8986691847232
"14268";36.8528326016892;19.2632921237219
"14516";26.7311343292829;25.441774293445
"14002";19.4740380636485;23.8016456096014
"14497";34.2729657367436;30.7316583493636
"61095";15.836404225866;55.6431158175165
"14597";12.155759090285;34.4847393040971
"14477";17.9432459666658;31.8716713586325
"61004";38.6521497704637;73.0474571696951
"14764";11.6585614312678;34.3650952593267
"14521";15.8875065164881;45.0269771248273
"14402";39.7816153695294;42.1744981901229
"14279";39.6000198516731;67.0168301146564
"14162";7.75315146037148;32.6663222053301
"14043";39.4364517480264;37.288034367562
"61421";35.4899885039902;75.3324584268461
"14619";34.8138060479588;55.3997604757269
"14152";5.20654531403107;36.9989799705132
"14559";41.7864373649282;68.1050792331462
"14244";30.362287341239;34.7991224021664
"14245";36.7440898483471;26.2817834186712
"61025";35.1211473887587;73.908622669855
"61232";24.5243989390755;64.3169379541016
"14413";19.0719601776104;35.3027463729943
"14662";7.91730104109326;36.7564423629776
"61513";20.7865015235507;59.3445430989272
"14498";33.3755772995241;39.2854816040532
"61235";40.7519384319632;79.517024512163
"61431";31.356104647172;66.9529182226148
"14190";40.987495849259;34.2857446527579
"14572";4.66961997370196;36.8972037224441
"61463";27.9576806961824;63.7981242293326
"14762";24.0064565840322;53.1177267644045
"14073";21.2803774776963;31.9183037507335
"14588";19.0474358895088;29.3540702175899
"61201";28.8693111078934;68.6749440311098
"14508";12.8507635953312;30.5589107295369
"61482";36.7740379659446;72.8300224392986
"61447";2.36633741891977;40.9893978303957
"14635";12.3459777417408;29.02602392995
"14511";32.2522374503576;52.7053811546682
"61022";33.2540795216337;68.826119854966
"14405";20.7058769538947;33.3076213461244
"14457";42.1777119376602;42.1484731510239
"61030";7.71538910249869;47.5577139746584
"14486";30.0370422222336;24.4115137001105
"14677";27.4765470155254;29.4596435203471
"61168";33.083631473441;67.0538522692412
"61145";29.9575624105695;69.3356803306257
"14476";31.4551436126863;28.0113183714529
"14441";29.5342373970228;46.5676643458452
"61093";16.3103348483575;56.0030412591268
"14053";36.4668528213271;38.5424351675201
"61135";37.7287764802833;73.0369897451096
"14090";25.8091285493497;15.2784824587782
"61233";27.282816549256;59.4420407811171
"14357";11.4091585143241;37.9114261752097
"61007";7.19828510941141;44.5186372918439
"61370";33.8488039912621;73.3718263143022
"14150";19.4723683832344;22.2560501369127
"14113";17.9462517793726;47.3745792199887
"14629";27.1570591982169;39.7606337030683
"14129";28.9834703173111;48.1805175893128
"61148";14.9968657298331;49.6374350390135
"14216";32.9427945386;34.2031666427147
"61443";13.2639398881561;53.1033254983128
"14087";16.5504385629764;29.1708395019952
"61445";7.67003157780104;46.2695903391098
"14523";3.39220645355491;36.4921054620813
"61222";12.8784400996969;52.4846050288576
"61218";11.0083956613856;50.788990554752
"61021";34.9905777334811;74.2800427668631
"61094";16.45651959905;55.9972823244314
"14151";32.801060608071;63.6721327251485
"14719";27.6860176502832;18.5869234354682
"14710";16.7311049321501;31.87176608447
"14671";35.0910307665766;60.6224413076445
"14061";21.5843648479135;43.8834537098163
"61269";10.7652118523184;37.4587570842
"14064";35.4515633194201;32.8447132206325
"14440";19.5087327993494;37.0379217239059
"14042";10.3280465142704;10.3280465142704
"14137";5.9318593858341;5.9318593858341
"14384";13.7908040016867;13.7908040016867
"14747";9.62057654117336;9.62057654117336
"14562";15.4023424202678;15.4023424202678
"14242";3.93713620347211;3.93713620347211
"14432";14.3872649033757;14.3872649033757
"14066";15.3827714776776;15.3827714776776
"14149";21.2058680053173;21.2058680053173
"14311";12.8740798988942;12.8740798988942
"14026";17.2291809629001;17.2291809629001
"14558";10.5368539496588;10.5368539496588
"14015";7.64527681866938;7.64527681866938
"14380";15.8413109691917;15.8413109691917
"14393";13.6318009277623;13.6318009277623
"14356";9.18144585234965;9.18144585234965
"14438";11.4305763948398;11.4305763948398
"14170";9.49968561974516;9.49968561974516
"14232";18.1681614431139;18.1681614431139
"14685";9.71296432117545;9.71296432117545
"14157";11.7626852088428;11.7626852088428
"14566";4.09551277420874;4.09551277420874
"14037";19.9247007075013;19.9247007075013
"14483";19.8023344071698;19.8023344071698
"14328";8.6265176420157;8.6265176420157
"14163";20.5870888972985;20.5870888972985
"14724";18.4904689064921;18.4904689064921
"14692";18.5469640598873;18.5469640598873
"14125";5.28773305718024;5.28773305718024
"14164";11.614823545324;11.614823545324
"14195";23.0330711877451;23.0330711877451
"14246";9.34593915361354;9.34593915361354
"14538";10.6184828069641;10.6184828069641
"14007";27.840354246618;27.840354246618
"14254";5.94149099779869;5.94149099779869
"14666";10.7111891156059;10.7111891156059
"14456";16.9364851755814;16.9364851755814
"14089";13.9890076835403;13.9890076835403
"14134";18.8993778992739;18.8993778992739
"14407";7.94831387077248;7.94831387077248
"14379";25.2548361635558;25.2548361635558
"14396";7.04440169772031;7.04440169772031
"14353";19.0490765495511;19.0490765495511
"14249";10.8956664092728;10.8956664092728
"14509";10.3340943454246;10.3340943454246
"14266";8.55911731315459;8.55911731315459
"14713";17.0930884488566;17.0930884488566
"14101";4.03460258010583;4.03460258010583
"14228";11.7702184442264;11.7702184442264
"14670";11.6846749853752;11.6846749853752
"14186";16.0947874780067;16.0947874780067
"14060";8.86356897841782;8.86356897841782
"14408";9.82190502748644;9.82190502748644
"14519";17.8770813540682;17.8770813540682
"14733";20.6318902173819;20.6318902173819
"14076";6.78381382395075;6.78381382395075
"14348";17.2856920034145;17.2856920034145
"14734";17.5189605566724;17.5189605566724
"14123";7.3970528987822;7.3970528987822
"14034";12.0713431174711;12.0713431174711
"14117";20.9045199863616;20.9045199863616
"14084";25.5845132990005;25.5845132990005
"14319";7.03543502143231;7.03543502143231
"14525";13.1032135384511;13.1032135384511
"14118";0;0
"14200";16.9564800019254;16.9564800019254
"14119";8.65447108819603;8.65447108819603
"14275";12.4853281873;12.4853281873
"14191";16.1467267710223;16.1467267710223
"14488";12.893363190036;12.893363190036
"14109";14.3470046984002;14.3470046984002
"14294";11.7542165188081;11.7542165188081
"14215";7.93755906373439;7.93755906373439
"14577";17.4951810272582;17.4951810272582
"14062";12.7284251981675;12.7284251981675
"14517";15.5278205609217;15.5278205609217
"14702";18.4141775133583;18.4141775133583
"14499";16.0048915046994;16.0048915046994
"14092";9.63836559248711;9.63836559248711
"14610";9.54085061591751;9.54085061591751
"14568";14.6193776840569;14.6193776840569
"14406";18.3042037534449;18.3042037534449
"14721";16.312287825532;16.312287825532
"14008";14.6924835988411;14.6924835988411
"14307";18.7415662512039;18.7415662512039
"14592";15.5291186898421;15.5291186898421
"14389";26.1430243348162;26.1430243348162
"14373";16.2172809048268;16.2172809048268
"14327";3.77951386239741;3.77951386239741
"14213";22.1036571196369;22.1036571196369
"14349";11.6678794967981;11.6678794967981
"14324";23.7450334386257;23.7450334386257
"14691";9.33979112652047;9.33979112652047
"14554";13.0017082331393;13.0017082331393
"14684";14.9385159462572;14.9385159462572
"14698";10.676475880271;10.676475880271
"14548";17.7393768930532;17.7393768930532
"14495";8.40083433059925;8.40083433059925
"14306";15.5967168474618;15.5967168474618
"14197";11.4928974378172;11.4928974378172
"14128";27.5486803729458;27.5486803729458
"14454";9.48229284840346;9.48229284840346
"14009";11.8356194583311;11.8356194583311
"14205";14.6927244899626;14.6927244899626
"14760";21.7996274106318;21.7996274106318
"14475";16.4401247202229;16.4401247202229
"14106";12.2483073022425;12.2483073022425
"14212";13.6386746187388;13.6386746187388
"14738";7.20820748550156;7.20820748550156
"14006";11.4290574664002;11.4290574664002
"14505";17.4734242360501;23.2831262975683
"14223";16.1800685004138;34.6264009617265
"14669";34.5103537594361;27.8167972176605
"14027";19.0575806798549;27.033189116824
"61239";32.9347847530023;72.0124759793125
"61186";37.6599864612161;74.9698041545655
"61155";45.022588743323;84.8541553986801
"14546";32.4265708279978;24.1794979429386
"14374";27.8329111096902;35.1545763902519
"14183";11.244753290001;32.5220448555503
"14139";24.5756194397131;46.0170513149044
"61478";11.0514033401645;42.8387873210955
"61401";31.0750690065636;70.9082788361308
"14585";3.42617738108013;41.0445118975951
"14217";30.8256948171485;39.5969681795221
"14753";23.9765457506239;29.0387682285974
"14343";15.7266552439297;38.6602314965256
"14360";20.820316417276;30.3190188657099
"61040";19.6744456191372;55.1798617997
"14424";30.300724939401;55.6161157334342
"14659";34.0222410552369;18.4672857935712
"14650";25.3520159927101;33.4248841676474
"61044";6.17302646391966;38.2047051479123
"61102";19.210963864714;58.5433818381729
"14180";24.9376571985061;38.578521037851
"14222";18.9954531545391;45.2427932235241
"14751";33.7692046866998;41.6626636499055
"14160";31.5328446729882;14.6527935582556
"14056";20.9148425697723;24.8176836820525
"14291";21.5741776063436;20.0198585006394
"61465";12.0900873719857;40.5975200135115
"14290";28.537293131295;13.2570740294274
"14171";13.7252269209809;27.1139600134301
"14596";28.9697276012633;36.1140738115864
"61487";35.4597113597509;75.1572318341214
"61146";23.6840141498184;62.4006388081047
"14211";12.0818443189982;28.00720410471
"14252";29.288312385678;21.7321465510199
"14496";8.30394389607406;34.2073113274213
"14253";13.5894875585331;41.0662878127553
"61324";40.0239539461604;79.8651406885063
"14452";36.2381552782952;35.8563621602213
"14686";.;.
"61248";41.9279951683222;81.6723851109825
"14427";13.6647930892955;36.5251817910148
"14352";32.760415825018;56.1888663611587
"61149";15.081507029894;52.215538900136
